cluster	query_uniq1	query_ORF1
mitochondria and respiration	SPP382_damp807	YLR424W
mitochondria and respiration	SPP382_tsq2149	YLR424W
mitochondria and respiration	SPP382_tsq2150	YLR424W
mitochondria and respiration	SPR6_sn1064	YER115C
mitochondria and respiration	SRL4_sn1388	YPL033C
mitochondria and respiration	SSA1_dma21	YAL005C
mitochondria and respiration	SSA2_sn343	YLL024C
mitochondria and respiration	SSC1_tsa328	YJR045C
mitochondria and respiration	STB4_sn1689	YMR019W
mitochondria and respiration	STE23_dma3431	YLR389C
mitochondria and respiration	STE24_dma2701	YJR117W
mitochondria and respiration	STE24_sn882	YJR117W
mitochondria and respiration	STF1_sn2414	YDL130W-A
mitochondria and respiration	STI1_dma4442	YOR027W
mitochondria and respiration	STP4_dma642	YDL048C
mitochondria and respiration	STT4_tsa123	YLR305C
mitochondria and respiration	STT4_tsq1078	YLR305C
mitochondria and respiration	SUC2_sn3012	YIL162W
mitochondria and respiration	SUE1_dma5354	YPR151C
mitochondria and respiration	SUN4_sn2665	YNL066W
mitochondria and respiration	SUR7_dma3576	YML052W
mitochondria and respiration	SUR7_sn2726	YML052W
mitochondria and respiration	SWC3_dma17	YAL011W
mitochondria and respiration	SWC3_sn1778	YAL011W
mitochondria and respiration	SYG1_sn1026	YIL047C
mitochondria and respiration	SYH1_dma4840	YPL105C
mitochondria and respiration	SYH1_sn61	YPL105C
mitochondria and respiration	SYM1_dma3289	YLR251W
mitochondria and respiration	SYM1_sn2803	YLR251W
mitochondria and respiration	SYT1_dma5077	YPR095C
mitochondria and respiration	SYT1_sn455	YPR095C
mitochondria and respiration	TAH18_tsq2435	YPR048W
mitochondria and respiration	TAH18_tsq2436	YPR048W
mitochondria and respiration	TAH18_tsq2437	YPR048W
mitochondria and respiration	TAO3_tsq2031	YIL129C
mitochondria and respiration	TBS1_sn1713	YBR150C
mitochondria and respiration	TCB3_dma3582	YML072C
mitochondria and respiration	TCD1_dma2083	YHR003C
mitochondria and respiration	TCD1_sn2569	YHR003C
mitochondria and respiration	TCD2_dma2751	YKL027W
mitochondria and respiration	TCD2_sn2580	YKL027W
mitochondria and respiration	TCM62_dma206	YBR044C
mitochondria and respiration	TCM62_sn2696	YBR044C
mitochondria and respiration	TDH1_sn2846	YJL052W
mitochondria and respiration	TDH2_dma2609	YJR009C
mitochondria and respiration	TDH2_sn2844	YJR009C
mitochondria and respiration	TDH3_dma1948	YGR192C
mitochondria and respiration	TDH3_sn2845	YGR192C
mitochondria and respiration	TEF1_sn4200	YPR080W
mitochondria and respiration	TEF4_dma2815	YKL081W
mitochondria and respiration	TEF4_sn4197	YKL081W
mitochondria and respiration	TES1_dma2626	YJR019C
mitochondria and respiration	TFC3_tsq508	YAL001C
mitochondria and respiration	TGL2_dma862	YDR058C
mitochondria and respiration	TGL2_sn2889	YDR058C
mitochondria and respiration	THI4_dma1907	YGR144W
mitochondria and respiration	THI4_sn1444	YGR144W
mitochondria and respiration	THI74_sn3667	YDR438W
mitochondria and respiration	THS1_damp74	YIL078W
mitochondria and respiration	TIM11_sn2421	YDR322C-A
mitochondria and respiration	TIM13_dma1955	YGR181W
mitochondria and respiration	TIM13_sn2274	YGR181W
mitochondria and respiration	TIM18_sn376	YOR297C
mitochondria and respiration	TIM21_sn2507	YGR033C
mitochondria and respiration	TIM22_tsa714	YDL217C
mitochondria and respiration	TIM23_tsa1168	YNR017W
mitochondria and respiration	TIM23_tsq1423	YNR017W
mitochondria and respiration	TIM50_tsq1425	YPL063W
mitochondria and respiration	TIM54_tsq2056	YJL054W
mitochondria and respiration	TIM54_tsq2057	YJL054W
mitochondria and respiration	TIM8_sn2273	YJR135W-A
mitochondria and respiration	TMA19_dma2775	YKL056C
mitochondria and respiration	TMA19_sn1136	YKL056C
mitochondria and respiration	TNA1_dma2015	YGR260W
mitochondria and respiration	TNA1_sn2311	YGR260W
mitochondria and respiration	TOF2_sn1313	YKR010C
mitochondria and respiration	TOM5_sn2285	YPR133W-A
mitochondria and respiration	TOM6_dma4471	YOR045W
mitochondria and respiration	TOM7_dma3995	YNL070W
mitochondria and respiration	TOM7_sn2287	YNL070W
mitochondria and respiration	TOM70_dma4028	YNL121C
mitochondria and respiration	TOR2_damp716	YKL203C
mitochondria and respiration	TOR2_tsa398	YKL203C
mitochondria and respiration	TOR2_tsq398	YKL203C
mitochondria and respiration	TOR2_tsq838	YKL203C
mitochondria and respiration	TOS4_dma3242	YLR183C
mitochondria and respiration	TOS4_sn1163	YLR183C
mitochondria and respiration	TPC1_dma1871	YGR096W
mitochondria and respiration	TPI1_tsq990	YDR050C
mitochondria and respiration	TPK3_dma2872	YKL166C
mitochondria and respiration	TPK3_sn945	YKL166C
mitochondria and respiration	TPM2_dma2370	YIL138C
mitochondria and respiration	TPM2_sn565	YIL138C
mitochondria and respiration	TPS2_dma887	YDR074W
mitochondria and respiration	TPS2_sn2980	YDR074W
mitochondria and respiration	TRM1_dma923	YDR120C
mitochondria and respiration	TRM1_sn4221	YDR120C
mitochondria and respiration	TRX1_dma3140	YLR043C
mitochondria and respiration	TRX1_sn2183	YLR043C
mitochondria and respiration	TRX3_dma595	YCR083W
mitochondria and respiration	TSC10_tsq543	YBR265W
mitochondria and respiration	TSC13_damp267	YDL015C
mitochondria and respiration	TSC13_tsa1113	YDL015C
mitochondria and respiration	TSC13_tsq1387	YDL015C
mitochondria and respiration	TUM1_dma4646	YOR251C
mitochondria and respiration	UBP16_dma5227	YPL072W
mitochondria and respiration	UFD4_dma2758	YKL010C
mitochondria and respiration	UFD4_sn354	YKL010C
mitochondria and respiration	UGO1_sn2284	YDR470C
mitochondria and respiration	ULS1_dma4590	YOR191W
mitochondria and respiration	UPS1_sn2587	YLR193C
mitochondria and respiration	UPS2_dma3233	YLR168C
mitochondria and respiration	UPS2_sn2586	YLR168C
mitochondria and respiration	UPS3_sn657	YDR185C
mitochondria and respiration	URA2_dma2510	YJL130C
mitochondria and respiration	UTH1_dma2959	YKR042W
mitochondria and respiration	VAS1_damp523	YGR094W
mitochondria and respiration	VMS1_dma844	YDR049W
mitochondria and respiration	VMS1_sn3567	YDR049W
mitochondria and respiration	VPS1_damp3363	YKR001C
mitochondria and respiration	VPS13_dma3055	YLL040C
mitochondria and respiration	VPS21_dma4520	YOR089C
mitochondria and respiration	VPS21_sn430	YOR089C
mitochondria and respiration	VPS68_dma4416	YOL129W
mitochondria and respiration	VPS68_sn392	YOL129W
mitochondria and respiration	VPS73_dma1661	YGL104C
mitochondria and respiration	WAR1_dma3579	YML076C
mitochondria and respiration	WAR1_sn2037	YML076C
mitochondria and respiration	WHI2_dma4473	YOR043W
mitochondria and respiration	WHI2_sn1625	YOR043W
mitochondria and respiration	WWM1_dma5285	YFL010C
mitochondria and respiration	WWM1_sn3857	YFL010C
mitochondria and respiration	XDJ1_dma3190	YLR090W
mitochondria and respiration	XDJ1_sn3030	YLR090W
mitochondria and respiration	YAL044W-A_sn3086	YAL044W-A
mitochondria and respiration	YBL059W_dma139	YBL059W
mitochondria and respiration	YBL059W_sn2543	YBL059W
mitochondria and respiration	YBR056W_sn2769	YBR056W
mitochondria and respiration	YBR238C_dma419	YBR238C
mitochondria and respiration	YBR238C_sn651	YBR238C
mitochondria and respiration	YCK1_dma2181	YHR135C
mitochondria and respiration	YCK1_sn923	YHR135C
mitochondria and respiration	YDJ1_dma3979	YNL064C
mitochondria and respiration	YDL086W_dma677	YDL086W
mitochondria and respiration	YDL086W_sn3029	YDL086W
mitochondria and respiration	YDL119C_dma703	YDL119C
mitochondria and respiration	YDL157C_dma722	YDL157C
mitochondria and respiration	YDL157C_sn2550	YDL157C
mitochondria and respiration	YDL183C_dma747	YDL183C
mitochondria and respiration	YDL183C_sn3138	YDL183C
mitochondria and respiration	YDR061W_sn1086	YDR061W
mitochondria and respiration	YDR132C_sn3570	YDR132C
mitochondria and respiration	YDR341C_damp379	YDR341C
mitochondria and respiration	YDR341C_tsq1376	YDR341C
mitochondria and respiration	YDR381C-A_sn3157	YDR381C-A
mitochondria and respiration	YDR514C_dma1234	YDR514C
mitochondria and respiration	YEA6_sn2262	YEL006W
mitochondria and respiration	YFR045W_dma1576	YFR045W
mitochondria and respiration	YGR012W_dma1797	YGR012W
mitochondria and respiration	YGR012W_sn4290	YGR012W
mitochondria and respiration	YGR021W_dma1790	YGR021W
mitochondria and respiration	YGR021W_sn2561	YGR021W
mitochondria and respiration	YGR266W_sn2567	YGR266W
mitochondria and respiration	YHB1_sn1012	YGR234W
mitochondria and respiration	YHL018W_sn1720	YHL018W
mitochondria and respiration	YHM2_dma3820	YMR241W
mitochondria and respiration	YIA6_dma2234	YIL006W
mitochondria and respiration	YIL055C_dma2286	YIL055C
mitochondria and respiration	YIL055C_sn3237	YIL055C
mitochondria and respiration	YIL077C_dma2339	YIL077C
mitochondria and respiration	YIL077C_sn2572	YIL077C
mitochondria and respiration	YIL165C_sn3242	YIL165C
mitochondria and respiration	YJL043W_dma2467	YJL043W
mitochondria and respiration	YJL043W_sn3600	YJL043W
mitochondria and respiration	YJL070C_dma2493	YJL070C
mitochondria and respiration	YJL070C_sn4302	YJL070C
mitochondria and respiration	YJL127C-B_sn4536	YJL127C-B
mitochondria and respiration	YJL133C-A_sn4537	YJL133C-A
mitochondria and respiration	YJL171C_dma2566	YJL171C
mitochondria and respiration	YJL171C_sn2577	YJL171C
mitochondria and respiration	YJR039W_dma5321	YJR039W
mitochondria and respiration	YJR039W_sn3703	YJR039W
mitochondria and respiration	YJR098C_dma2667	YJR098C
mitochondria and respiration	YJR098C_sn3604	YJR098C
mitochondria and respiration	YJR120W_dma2721	YJR120W
mitochondria and respiration	YJU3_dma2830	YKL094W
mitochondria and respiration	YKL044W_dma2761	YKL044W
mitochondria and respiration	YKL133C_sn3276	YKL133C
mitochondria and respiration	YKL162C_sn2581	YKL162C
mitochondria and respiration	YKR005C_sn3280	YKR005C
mitochondria and respiration	YKR023W_dma2930	YKR023W
mitochondria and respiration	YKT6_tsa1089	YKL196C
mitochondria and respiration	YKT6_tsq1318	YKL196C
mitochondria and respiration	YLH47_dma5121	YPR125W
mitochondria and respiration	YLH47_sn1722	YPR125W
mitochondria and respiration	YLR001C_dma3101	YLR001C
mitochondria and respiration	YLR346C_sn2592	YLR346C
mitochondria and respiration	YMC2_dma253	YBR104W
mitochondria and respiration	YMC2_sn2265	YBR104W
mitochondria and respiration	YME1_dma5032	YPR024W
mitochondria and respiration	YME2_dma3889	YMR302C
mitochondria and respiration	YME2_sn4185	YMR302C
mitochondria and respiration	YML007C-A_sn2593	YML007C-A
mitochondria and respiration	YMR221C_sn2526	YMR221C
mitochondria and respiration	YMR31_dma1595	YFR049W
mitochondria and respiration	YNK1_sn4440	YKL067W
mitochondria and respiration	YNL122C_sn2599	YNL122C
mitochondria and respiration	YNL208W_sn3708	YNL208W
mitochondria and respiration	YNL320W_sn3894	YNL320W
mitochondria and respiration	YNR040W_dma4255	YNR040W
mitochondria and respiration	YNR040W_sn2602	YNR040W
mitochondria and respiration	YOL114C_sn3367	YOL114C
mitochondria and respiration	YOR019W_sn3371	YOR019W
mitochondria and respiration	YPL107W_dma4838	YPL107W
mitochondria and respiration	YPL107W_sn2608	YPL107W
mitochondria and respiration	YPL109C_sn2609	YPL109C
mitochondria and respiration	YPR011C_sn2267	YPR011C
mitochondria and respiration	YPR098C_dma5110	YPR098C
mitochondria and respiration	YPR098C_sn2612	YPR098C
mitochondria and respiration	YPT1_tsa591	YFL038C
mitochondria and respiration	YPT1_tsq591	YFL038C
mitochondria and respiration	YPT31_sn540	YER031C
mitochondria and respiration	YPT32_dma1734	YGL210W
mitochondria and respiration	YPT7_dma3511	YML001W
mitochondria and respiration	YPT7_sn542	YML001W
mitochondria and respiration	YRO2_sn659	YBR054W
mitochondria and respiration	YSA1_dma271	YBR111C
mitochondria and respiration	YSA1_sn4312	YBR111C
mitochondria and respiration	YSC83_sn3710	YHR017W
mitochondria and respiration	YSP1_sn2779	YHR155W
mitochondria and respiration	YSP2_dma5264	YDR326C
mitochondria and respiration	YSP2_sn3152	YDR326C
mitochondria and respiration	YTA12_sn2698	YMR089C
mitochondria and respiration	ZEO1_dma4386	YOL109W
mitochondria and respiration	ZIP2_dma1773	YGL249W
mitochondria and respiration	ZIP2_sn1642	YGL249W
mitochondria and respiration	ZRG8_sn3662	YER033C
mitochondria and respiration	ZUO1_sn1557	YGR285C
chromatin	ABF1_tsa319	YKL112W
chromatin	ACS1_dma37	YAL054C
chromatin	ACS1_sn2738	YAL054C
chromatin	ACS2_damp769	YLR153C
chromatin	ACS2_tsq2099	YLR153C
chromatin	ACS2_tsq2100	YLR153C
chromatin	ACT1_tsa137	YFL039C
chromatin	ACT1_tsa138	YFL039C
chromatin	ACT1_tsa140	YFL039C
chromatin	ACT1_tsa142	YFL039C
chromatin	ACT1_tsa214	YFL039C
chromatin	ACT1_tsa215	YFL039C
chromatin	ACT1_tsa216	YFL039C
chromatin	ACT1_tsa219	YFL039C
chromatin	ACT1_tsa220	YFL039C
chromatin	ACT1_tsa223	YFL039C
chromatin	ACT1_tsa72	YFL039C
chromatin	ACT1_tsa74	YFL039C
chromatin	ACT1_tsa904	YFL039C
chromatin	ACT1_tsa909	YFL039C
chromatin	ACT1_tsa910	YFL039C
chromatin	ACT1_tsa911	YFL039C
chromatin	ACT1_tsq1081	YFL039C
chromatin	ACT1_tsq1082	YFL039C
chromatin	ACT1_tsq1093	YFL039C
chromatin	ACT1_tsq1094	YFL039C
chromatin	ACT1_tsq1206	YFL039C
chromatin	ACT1_tsq1257	YFL039C
chromatin	ACT1_tsq136	YFL039C
chromatin	ACT1_tsq140	YFL039C
chromatin	ACT1_tsq142	YFL039C
chromatin	ACT1_tsq218	YFL039C
chromatin	ACT1_tsq223	YFL039C
chromatin	ACT1_tsq64	YFL039C
chromatin	ACT1_tsq77	YFL039C
chromatin	ACT1_tsq903	YFL039C
chromatin	ADA2_sn1816	YDR448W
chromatin	ADR1_dma973	YDR216W
chromatin	ADR1_sn2119	YDR216W
chromatin	AFT1_sn1939	YGL071W
chromatin	AHC1_dma4446	YOR023C
chromatin	AHC1_sn1910	YOR023C
chromatin	AHC2_dma596	YCR082W
chromatin	AHC2_sn54	YCR082W
chromatin	AMA1_sn1068	YGR225W
chromatin	AME1_tsq716	YBR211C
chromatin	APC2_tsq1262	YLR127C
chromatin	APC5_tsa745	YOR249C
chromatin	APC5_tsq745	YOR249C
chromatin	APC5_tsq746	YOR249C
chromatin	APC9_dma3203	YLR102C
chromatin	ARD1_sn322	YHR013C
chromatin	ARP1_dma2165	YHR129C
chromatin	ARP1_sn1453	YHR129C
chromatin	ARP4_tsa618	YJL081C
chromatin	ARP6_dma3157	YLR085C
chromatin	ARP6_sn398	YLR085C
chromatin	ARP9_tsq495	YMR033W
chromatin	ASE1_dma4486	YOR058C
chromatin	ASE1_sn1476	YOR058C
chromatin	ASF1_dma2518	YJL115W
chromatin	ASF2_sn1786	YDL197C
chromatin	ASK1_tsa1003	YKL052C
chromatin	ASK1_tsq1005	YKL052C
chromatin	BDF1_sn2073	YLR399C
chromatin	BDF2_dma653	YDL070W
chromatin	BDF2_sn1726	YDL070W
chromatin	BFA1_dma2650	YJR053W
chromatin	BFA1_sn1231	YJR053W
chromatin	BIK1_dma500	YCL029C
chromatin	BIM1_sn1435	YER016W
chromatin	BMH1_dma1476	YER177W
chromatin	BMH1_sn1076	YER177W
chromatin	BRE1_dma651	YDL074C
chromatin	BRE1_sn1801	YDL074C
chromatin	BRE2_sn1203	YLR015W
chromatin	BRN1_tsa510	YBL097W
chromatin	BRN1_tsq510	YBL097W
chromatin	BRN1_tsq511	YBL097W
chromatin	BUB1_sn1527	YGR188C
chromatin	BUB2_dma3666	YMR055C
chromatin	BUB2_sn1467	YMR055C
chromatin	BUB3_dma4443	YOR026W
chromatin	BUB3_sn1468	YOR026W
chromatin	BUD2_dma2832	YKL092C
chromatin	BUD32_sn940	YGR262C
chromatin	BUD6_dma3370	YLR319C
chromatin	BUD6_sn568	YLR319C
chromatin	BYE1_sn1880	YKL005C
chromatin	CAC2_dma3590	YML102W
chromatin	CAC2_sn1295	YML102W
chromatin	CBF1_dma2646	YJR060W
chromatin	CBF1_sn154	YJR060W
chromatin	CBF2_tsq133	YGR140W
chromatin	CBF2_tsq221	YGR140W
chromatin	CDC13_tsq881	YDL220C
chromatin	CDC14_tsa146	YFR028C
chromatin	CDC14_tsa926	YFR028C
chromatin	CDC14_tsq145	YFR028C
chromatin	CDC14_tsq416	YFR028C
chromatin	CDC20_tsa368	YGL116W
chromatin	CDC20_tsq1114	YGL116W
chromatin	CDC20_tsq1197	YGL116W
chromatin	CDC20_tsq368	YGL116W
chromatin	CDC26_tsq91	YFR036W
chromatin	CDC28_tsa150	YBR160W
chromatin	CDC28_tsa174	YBR160W
chromatin	CDC28_tsa175	YBR160W
chromatin	CDC28_tsa62	YBR160W
chromatin	CDC28_tsq150	YBR160W
chromatin	CDC28_tsq65	YBR160W
chromatin	CDC45_tsq694	YLR103C
chromatin	CDC48_tsa179	YDL126C
chromatin	CDC48_tsa208	YDL126C
chromatin	CDC48_tsa209	YDL126C
chromatin	CDC48_tsq1186	YDL126C
chromatin	CDC48_tsq208	YDL126C
chromatin	CDC48_tsq209	YDL126C
chromatin	CDC5_damp829	YMR001C
chromatin	CDC6_tsa32	YJL194W
chromatin	CDC6_tsq35	YJL194W
chromatin	CDC7_tsa131	YDL017W
chromatin	CDC7_tsq880	YDL017W
chromatin	CDC73_dma3477	YLR418C
chromatin	CDC73_sn2051	YLR418C
chromatin	CDH1_sn1667	YGL003C
chromatin	CEP3_tsa845	YMR168C
chromatin	CGI121_sn3317	YML036W
chromatin	CHD1_dma1461	YER164W
chromatin	CHD1_sn1773	YER164W
chromatin	CHL1_dma4766	YPL008W
chromatin	CHL1_sn1227	YPL008W
chromatin	CHL4_dma1018	YDR254W
chromatin	CHL4_sn1218	YDR254W
chromatin	CHZ1_sn3725	YER030W
chromatin	CIK1_dma3800	YMR198W
chromatin	CIK1_sn1380	YMR198W
chromatin	CIN8_sn1462	YEL061C
chromatin	CKS1_tsa332	YBR135W
chromatin	CKS1_tsa923	YBR135W
chromatin	CKS1_tsq1105	YBR135W
chromatin	CLB2_dma5103	YPR119W
chromatin	CLP1_damp995	YOR250C
chromatin	CLP1_tsa1186	YOR250C
chromatin	CLP1_tsq1466	YOR250C
chromatin	CNN1_dma1575	YFR046C
chromatin	CPR1_sn352	YDR155C
chromatin	CSE4_damp688	YKL049C
chromatin	CSM1_dma593	YCR086W
chromatin	CSM1_sn1311	YCR086W
chromatin	CSM2_sn1402	YIL132C
chromatin	CSM3_dma3671	YMR048W
chromatin	CSM3_sn1405	YMR048W
chromatin	CST9_sn1643	YLR394W
chromatin	CTF18_dma3676	YMR078C
chromatin	CTF18_sn1455	YMR078C
chromatin	CTF19_dma4785	YPL018W
chromatin	CTF19_sn1229	YPL018W
chromatin	CTF3_dma3414	YLR381W
chromatin	CTF3_sn1222	YLR381W
chromatin	CTF4_dma5136	YPR135W
chromatin	CTF4_sn1273	YPR135W
chromatin	CTF8_dma2228	YHR191C
chromatin	CTF8_sn1456	YHR191C
chromatin	CTF8_tsa322	YHR191C
chromatin	CTF8_tsa323	YHR191C
chromatin	CTI6_dma4912	YPL181W
chromatin	CTI6_sn1918	YPL181W
chromatin	CTR9_sn2098	YOL145C
chromatin	DAD1_tsa1077	YDR016C
chromatin	DAD1_tsq1306	YDR016C
chromatin	DAD2_tsq1118	YKR083C
chromatin	DAM1_tsa244	YGR113W
chromatin	DAM1_tsa245	YGR113W
chromatin	DAM1_tsq1096	YGR113W
chromatin	DAM1_tsq1097	YGR113W
chromatin	DAM1_tsq240	YGR113W
chromatin	DAM1_tsq243	YGR113W
chromatin	DCC1_dma473	YCL016C
chromatin	DCC1_sn1457	YCL016C
chromatin	DCP2_tsa754	YNL118C
chromatin	DCP2_tsq743	YNL118C
chromatin	DEF1_sn2133	YKL054C
chromatin	DEP1_sn2007	YAL013W
chromatin	DIA2_dma4493	YOR080W
chromatin	DIA2_sn842	YOR080W
chromatin	DLS1_dma2474	YJL065C
chromatin	DLS1_sn1201	YJL065C
chromatin	DMA2_sn1474	YNL116W
chromatin	DNA2_tsa352	YHR164C
chromatin	DNA2_tsq352	YHR164C
chromatin	DOT1_dma1187	YDR440W
chromatin	DOT6_dma1385	YER088C
chromatin	DPB3_dma435	YBR278W
chromatin	DPB3_sn1207	YBR278W
chromatin	DPB4_dma922	YDR121W
chromatin	DPB4_sn1208	YDR121W
chromatin	DUO1_tsq239	YGL061C
chromatin	DYN1_dma2983	YKR054C
chromatin	DYN1_sn1464	YKR054C
chromatin	EAF1_dma1102	YDR359C
chromatin	EAF3_dma5033	YPR023C
chromatin	EAF3_sn1605	YPR023C
